date,year,month,day,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,is_peak_season,is_school_holiday,temperature,rain_probability,is_rainy,visitors,quarter,is_month_start,is_month_end,season,visitors_lag1,visitors_lag7,visitors_ma7,visitors_ma30
2019-02-15,2019,2,15,4,46,7,0,0,0,0,66,0.18,0,42990,1,0,0,Winter,37530.0,37574.0,40708.28571428572,41486.6
2019-02-16,2019,2,16,5,47,7,1,0,0,0,71,0.18,0,52453,1,0,0,Winter,42990.0,50123.0,41041.142857142855,41757.53333333333
2019-02-17,2019,2,17,6,48,7,1,0,0,0,64,0.18,1,50062,1,0,0,Winter,52453.0,50044.0,41043.71428571428,42043.566666666666
2019-02-18,2019,2,18,0,49,8,0,1,0,0,71,0.18,0,30175,1,0,0,Winter,50062.0,39297.0,39740.57142857143,41483.2
2019-02-19,2019,2,19,1,50,8,0,0,0,0,67,0.18,0,32353,1,0,0,Winter,30175.0,31079.0,39922.57142857143,40942.566666666666
2019-02-20,2019,2,20,2,51,8,0,0,0,0,68,0.18,0,36060,1,0,0,Winter,32353.0,33895.0,40231.857142857145,40981.46666666667
2019-02-21,2019,2,21,3,52,8,0,0,0,0,65,0.18,1,35587,1,0,0,Winter,36060.0,37530.0,39954.28571428572,41173.333333333336
2019-02-22,2019,2,22,4,53,8,0,0,0,0,66,0.18,1,44280,1,0,0,Winter,35587.0,42990.0,40138.57142857143,41494.46666666667
2019-02-23,2019,2,23,5,54,8,1,0,0,0,68,0.18,0,47473,1,0,0,Winter,44280.0,52453.0,39427.142857142855,41677.73333333333
2019-02-24,2019,2,24,6,55,8,1,0,0,0,69,0.18,0,48408,1,0,0,Winter,47473.0,50062.0,39190.857142857145,41930.2
2019-02-25,2019,2,25,0,56,9,0,0,0,0,63,0.18,0,35558,1,0,0,Winter,48408.0,30175.0,39959.857142857145,41205.63333333333
2019-02-26,2019,2,26,1,57,9,0,0,0,0,69,0.18,0,33135,1,0,0,Winter,35558.0,32353.0,40071.57142857143,40521.23333333333
2019-02-27,2019,2,27,2,58,9,0,0,0,0,63,0.18,1,27203,1,0,0,Winter,33135.0,36060.0,38806.28571428572,40207.96666666667
2019-02-28,2019,2,28,3,59,9,0,0,0,0,67,0.18,0,35430,1,0,1,Winter,27203.0,35587.0,38783.857142857145,40215.8
2019-03-01,2019,3,1,4,60,9,0,0,1,1,72,0.2,1,65595,1,1,0,Spring,35430.0,44280.0,41828.857142857145,41154.666666666664
2019-03-02,2019,3,2,5,61,9,1,0,1,1,68,0.2,0,73486,1,0,0,Spring,65595.0,47473.0,45545.0,42327.46666666667
2019-03-03,2019,3,3,6,62,9,1,0,1,1,76,0.2,0,73532,1,0,0,Spring,73486.0,48408.0,49134.142857142855,43179.36666666667
2019-03-04,2019,3,4,0,63,10,0,0,1,1,75,0.2,0,51658,1,0,0,Spring,73532.0,35558.0,51434.142857142855,43031.63333333333
2019-03-05,2019,3,5,1,64,10,0,0,1,1,76,0.2,0,55102,1,0,0,Spring,51658.0,33135.0,54572.28571428572,43081.03333333333
2019-03-06,2019,3,6,2,65,10,0,0,1,1,72,0.2,0,54520,1,0,0,Spring,55102.0,27203.0,58474.71428571428,43648.63333333333
2019-03-07,2019,3,7,3,66,10,0,0,1,1,73,0.2,0,55706,1,0,0,Spring,54520.0,35430.0,61371.28571428572,44602.13333333333
2019-03-08,2019,3,8,4,67,10,0,0,1,1,76,0.2,0,59256,1,0,0,Spring,55706.0,65595.0,60465.71428571428,45273.63333333333
2019-03-09,2019,3,9,5,68,10,1,0,1,1,74,0.2,0,78698,1,0,0,Spring,59256.0,73486.0,61210.28571428572,46608.73333333333
2019-03-10,2019,3,10,6,69,10,1,0,1,1,77,0.2,0,80000,1,0,0,Spring,78698.0,73532.0,62134.28571428572,48022.933333333334
2019-03-11,2019,3,11,0,70,11,0,0,1,1,76,0.2,0,61881,1,0,0,Spring,80000.0,51658.0,63594.71428571428,48414.86666666667
2019-03-12,2019,3,12,1,71,11,0,0,1,1,67,0.2,0,63770,1,0,0,Spring,61881.0,55102.0,64833.0,48872.4
2019-03-13,2019,3,13,2,72,11,0,0,1,1,74,0.2,0,74485,1,0,0,Spring,63770.0,54520.0,67685.14285714286,50045.333333333336
2019-03-14,2019,3,14,3,73,11,0,0,1,1,70,0.2,0,75256,1,0,0,Spring,74485.0,55706.0,70478.0,51517.9
2019-03-15,2019,3,15,4,74,11,0,0,1,1,76,0.2,0,80000,1,0,0,Spring,75256.0,59256.0,73441.42857142857,53054.73333333333
2019-03-16,2019,3,16,5,75,11,1,0,1,1,74,0.2,0,80000,1,0,0,Spring,80000.0,78698.0,73627.42857142857,54470.4
2019-03-17,2019,3,17,6,76,11,1,0,1,1,72,0.2,0,80000,1,0,0,Spring,80000.0,80000.0,73627.42857142857,55704.066666666666
2019-03-18,2019,3,18,0,77,12,0,0,1,1,77,0.2,0,79237,1,0,0,Spring,80000.0,61881.0,76106.85714285714,56596.86666666667
2019-03-19,2019,3,19,1,78,12,0,0,1,1,75,0.2,0,60864,1,0,0,Spring,79237.0,63770.0,75691.71428571429,56956.933333333334
2019-03-20,2019,3,20,2,79,12,0,0,1,1,77,0.2,0,74032,1,0,0,Spring,60864.0,74485.0,75627.0,58418.833333333336
2019-03-21,2019,3,21,3,80,12,0,0,1,1,70,0.2,0,80000,1,0,0,Spring,74032.0,75256.0,76304.71428571429,60007.066666666666
2019-03-22,2019,3,22,4,81,12,0,0,1,1,68,0.2,1,80000,1,0,0,Spring,80000.0,80000.0,76304.71428571429,61471.73333333333
2019-03-23,2019,3,23,5,82,12,1,0,1,1,68,0.2,0,80000,1,0,0,Spring,80000.0,80000.0,76304.71428571429,62952.166666666664
2019-03-24,2019,3,24,6,83,12,1,0,1,1,71,0.2,0,80000,1,0,0,Spring,80000.0,80000.0,76304.71428571429,64142.833333333336
2019-03-25,2019,3,25,0,84,13,0,0,1,1,76,0.2,0,71749,1,0,0,Spring,80000.0,79237.0,75235.0,64952.03333333333
2019-03-26,2019,3,26,1,85,13,0,0,1,1,75,0.2,0,58631,1,0,0,Spring,71749.0,60864.0,74916.0,65292.8
2019-03-27,2019,3,27,2,86,13,0,0,1,1,69,0.2,1,73724,1,0,0,Spring,58631.0,74032.0,74872.0,66565.0
2019-03-28,2019,3,28,3,87,13,0,0,1,1,74,0.2,0,80000,1,0,0,Spring,73724.0,80000.0,74872.0,68127.16666666667
2019-03-29,2019,3,29,4,88,13,0,0,1,1,70,0.2,0,77600,1,0,0,Spring,80000.0,80000.0,74529.14285714286,69807.06666666667
2019-03-30,2019,3,30,5,89,13,1,0,1,1,72,0.2,0,80000,1,0,0,Spring,77600.0,80000.0,74529.14285714286,71292.73333333334
2019-03-31,2019,3,31,6,90,13,1,0,1,1,76,0.2,0,80000,1,0,1,Spring,80000.0,80000.0,74529.14285714286,71772.9
2019-04-01,2019,4,1,0,91,14,0,0,1,1,78,0.22,0,77195,2,1,0,Spring,80000.0,71749.0,75307.14285714286,71896.53333333334
2019-04-02,2019,4,2,1,92,14,0,0,1,1,75,0.22,0,72748,2,0,0,Spring,77195.0,58631.0,77323.85714285714,71870.4
2019-04-03,2019,4,3,2,93,14,0,0,1,1,77,0.22,0,80000,2,0,0,Spring,72748.0,73724.0,78220.42857142857,72815.13333333333
2019-04-04,2019,4,4,3,94,14,0,0,1,1,75,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,78220.42857142857,73645.06666666667
2019-04-05,2019,4,5,4,95,14,0,0,1,1,83,0.22,1,80000,2,0,0,Spring,80000.0,77600.0,78563.28571428571,74494.4
2019-04-06,2019,4,6,5,96,14,1,0,1,1,83,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,78563.28571428571,75304.2
2019-04-07,2019,4,7,6,97,14,1,0,1,1,73,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,78563.28571428571,75995.66666666667
2019-04-08,2019,4,8,0,98,15,0,0,1,1,79,0.22,1,68701,2,0,0,Spring,80000.0,77195.0,77349.85714285714,75662.43333333333
2019-04-09,2019,4,9,1,99,15,0,0,1,1,76,0.22,0,62163,2,0,0,Spring,68701.0,72748.0,75837.71428571429,75067.86666666667
2019-04-10,2019,4,10,2,100,15,0,0,1,1,79,0.22,1,80000,2,0,0,Spring,62163.0,80000.0,75837.71428571429,75671.83333333333
2019-04-11,2019,4,11,3,101,15,0,0,1,1,75,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,75837.71428571429,76212.83333333333
2019-04-12,2019,4,12,4,102,15,0,0,1,1,83,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,75837.71428571429,76396.66666666667
2019-04-13,2019,4,13,5,103,15,1,0,1,1,77,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,75837.71428571429,76554.8
2019-04-14,2019,4,14,6,104,15,1,0,1,1,77,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,75837.71428571429,76554.8
2019-04-15,2019,4,15,0,105,16,0,0,1,1,74,0.22,0,80000,2,0,0,Spring,80000.0,68701.0,77451.85714285714,76554.8
2019-04-16,2019,4,16,1,106,16,0,0,1,1,83,0.22,0,71071,2,0,0,Spring,80000.0,62163.0,78724.42857142857,76257.16666666667
2019-04-17,2019,4,17,2,107,16,0,0,1,1,82,0.22,0,80000,2,0,0,Spring,71071.0,80000.0,78724.42857142857,76282.6
2019-04-18,2019,4,18,3,108,16,0,0,1,1,74,0.22,0,76700,2,0,0,Spring,80000.0,80000.0,78253.0,76810.46666666666
2019-04-19,2019,4,19,4,109,16,0,0,1,1,76,0.22,0,80000,2,0,0,Spring,76700.0,80000.0,78253.0,77009.4
2019-04-20,2019,4,20,5,110,16,1,0,1,1,76,0.22,0,80000,2,0,0,Spring,80000.0,80000.0,78253.0,77009.4
2019-04-21,2019,4,21,6,111,16,1,0,1,1,76,0.22,1,76732,2,0,0,Spring,80000.0,80000.0,77786.14285714286,76900.46666666666
2019-04-22,2019,4,22,0,112,17,0,0,1,1,78,0.22,0,47882,2,0,0,Spring,76732.0,80000.0,73197.85714285714,75829.86666666667
2019-04-23,2019,4,23,1,113,17,0,0,1,1,74,0.22,1,50950,2,0,0,Spring,47882.0,71071.0,70323.42857142857,74861.53333333334
2019-04-24,2019,4,24,2,114,17,0,0,1,1,78,0.22,0,61741,2,0,0,Spring,50950.0,80000.0,67715.0,74527.93333333333
2019-04-25,2019,4,25,3,115,17,0,0,1,1,79,0.22,0,54710,2,0,0,Spring,61741.0,76700.0,64573.57142857143,74397.23333333334
2019-04-26,2019,4,26,4,116,17,0,0,1,1,83,0.22,1,70370,2,0,0,Spring,54710.0,80000.0,63197.857142857145,74285.43333333333
2019-04-27,2019,4,27,5,117,17,1,0,1,1,82,0.22,0,80000,2,0,0,Spring,70370.0,80000.0,63197.857142857145,74285.43333333333
2019-04-28,2019,4,28,6,118,17,1,0,1,1,75,0.22,0,75140,2,0,0,Spring,80000.0,76732.0,62970.42857142857,74203.43333333333
2019-04-29,2019,4,29,0,119,18,0,0,1,1,83,0.22,0,57842,2,0,0,Spring,75140.0,47882.0,64393.28571428572,73464.83333333333
2019-04-30,2019,4,30,1,120,18,0,0,1,1,80,0.22,0,48763,2,0,1,Spring,57842.0,50950.0,64080.857142857145,72423.6
2019-05-01,2019,5,1,2,121,18,0,0,0,0,78,0.28,0,45594,2,1,0,Spring,48763.0,61741.0,61774.142857142855,71370.23333333334
2019-05-02,2019,5,2,3,122,18,0,0,0,0,87,0.28,1,45803,2,0,0,Spring,45594.0,54710.0,60501.71428571428,70472.06666666667
2019-05-03,2019,5,3,4,123,18,0,0,0,0,84,0.28,0,51083,2,0,0,Spring,45803.0,70370.0,57746.42857142857,69508.16666666667
2019-05-04,2019,5,4,5,124,18,1,0,0,0,87,0.28,0,60997,2,0,0,Spring,51083.0,80000.0,55031.71428571428,68874.73333333334
2019-05-05,2019,5,5,6,125,18,1,0,0,0,81,0.28,0,70189,2,0,0,Spring,60997.0,75140.0,54324.42857142857,68547.7
2019-05-06,2019,5,6,0,126,19,0,0,0,0,78,0.28,0,51686,2,0,0,Spring,70189.0,57842.0,53445.0,67603.9
2019-05-07,2019,5,7,1,127,19,0,0,0,0,83,0.28,0,43203,2,0,0,Spring,51686.0,48763.0,52650.71428571428,66377.33333333333
2019-05-08,2019,5,8,2,128,19,0,0,0,0,78,0.28,0,45136,2,0,0,Spring,43203.0,45594.0,52585.28571428572,65591.83333333333
2019-05-09,2019,5,9,3,129,19,0,0,0,0,82,0.28,0,51823,2,0,0,Spring,45136.0,45803.0,53445.28571428572,65247.166666666664
2019-05-10,2019,5,10,4,130,19,0,0,0,0,86,0.28,1,53506,2,0,0,Spring,51823.0,51083.0,53791.42857142857,64364.03333333333
2019-05-11,2019,5,11,5,131,19,1,0,0,0,79,0.28,0,62476,2,0,0,Spring,53506.0,60997.0,54002.71428571428,63779.9
2019-05-12,2019,5,12,6,132,19,1,0,0,0,85,0.28,0,71131,2,0,0,Spring,62476.0,70189.0,54137.28571428572,63484.26666666667
2019-05-13,2019,5,13,0,133,20,0,0,0,0,79,0.28,1,42947,2,0,0,Spring,71131.0,51686.0,52888.857142857145,62249.166666666664
2019-05-14,2019,5,14,1,134,20,0,0,0,0,87,0.28,0,51138,2,0,0,Spring,42947.0,43203.0,54022.42857142857,61287.1
2019-05-15,2019,5,15,2,135,20,0,0,0,0,79,0.28,0,41496,2,0,0,Spring,51138.0,45136.0,53502.42857142857,60003.63333333333
2019-05-16,2019,5,16,3,136,20,0,0,0,0,81,0.28,0,44832,2,0,0,Spring,41496.0,51823.0,52503.71428571428,59129.0
2019-05-17,2019,5,17,4,137,20,0,0,0,0,83,0.28,1,58972,2,0,0,Spring,44832.0,53506.0,53284.57142857143,58428.066666666666
2019-05-18,2019,5,18,5,138,20,1,0,0,0,84,0.28,0,72468,2,0,0,Spring,58972.0,62476.0,54712.0,58287.0
2019-05-19,2019,5,19,6,139,20,1,0,0,0,87,0.28,1,71881,2,0,0,Spring,72468.0,71131.0,54819.142857142855,58016.36666666667
2019-05-20,2019,5,20,0,140,21,0,0,0,0,83,0.28,0,48351,2,0,0,Spring,71881.0,42947.0,55591.142857142855,56961.4
2019-05-21,2019,5,21,1,141,21,0,0,0,0,85,0.28,1,43197,2,0,0,Spring,48351.0,51138.0,54456.71428571428,55843.566666666666
2019-05-22,2019,5,22,2,142,21,0,0,0,0,81,0.28,0,48509,2,0,0,Spring,43197.0,41496.0,55458.57142857143,55864.46666666667
2019-05-23,2019,5,23,3,143,21,0,0,0,0,86,0.28,0,56915,2,0,0,Spring,48509.0,44832.0,57184.71428571428,56063.3
2019-05-24,2019,5,24,4,144,21,0,0,0,0,87,0.28,0,56392,2,0,0,Spring,56915.0,58972.0,56816.142857142855,55885.0
2019-05-25,2019,5,25,5,145,21,1,0,0,0,79,0.28,1,72139,2,0,0,Spring,56392.0,72468.0,56769.142857142855,56465.96666666667
2019-05-26,2019,5,26,6,146,21,1,0,0,0,82,0.28,0,62000,2,0,0,Spring,72139.0,71881.0,55357.57142857143,56186.96666666667
2019-05-27,2019,5,27,0,147,22,0,1,0,0,81,0.28,0,49725,2,0,0,Spring,62000.0,48351.0,55553.857142857145,55177.8
2019-05-28,2019,5,28,1,148,22,0,0,0,0,80,0.28,0,43214,2,0,0,Spring,49725.0,43197.0,55556.28571428572,54113.6
2019-05-29,2019,5,29,2,149,22,0,0,0,0,78,0.28,0,50522,2,0,0,Spring,43214.0,48509.0,55843.857142857145,53869.6
2019-05-30,2019,5,30,3,150,22,0,0,0,0,83,0.28,0,45848,2,0,0,Spring,50522.0,56915.0,54262.857142857145,53772.433333333334
2019-05-31,2019,5,31,4,151,22,0,0,0,0,81,0.28,0,60413,2,0,1,Spring,45848.0,56392.0,54837.28571428572,54266.4
2019-06-01,2019,6,1,5,152,22,1,0,1,1,84,0.45,1,80000,2,1,0,Summer,60413.0,72139.0,55960.28571428572,55406.3
2019-06-02,2019,6,2,6,153,22,1,0,1,1,88,0.45,1,80000,2,0,0,Summer,80000.0,62000.0,58531.71428571428,56370.2
2019-06-03,2019,6,3,0,154,23,0,0,1,1,89,0.45,0,57615,2,0,0,Summer,80000.0,49725.0,59658.857142857145,56257.46666666667
2019-06-04,2019,6,4,1,155,23,0,0,1,1,89,0.45,1,51120,2,0,0,Summer,57615.0,43214.0,60788.28571428572,55621.833333333336
2019-06-05,2019,6,5,2,156,23,0,0,1,1,83,0.45,0,59017,2,0,0,Summer,51120.0,50522.0,62001.857142857145,55866.2
2019-06-06,2019,6,6,3,157,23,0,0,1,1,83,0.45,0,54394,2,0,0,Summer,59017.0,45848.0,63222.71428571428,56239.23333333333
2019-06-07,2019,6,7,4,158,23,0,0,1,1,85,0.45,0,67298,2,0,0,Summer,54394.0,60413.0,64206.28571428572,56977.96666666667
2019-06-08,2019,6,8,5,159,23,1,0,1,1,85,0.45,1,80000,2,0,0,Summer,67298.0,80000.0,64206.28571428572,57917.2
2019-06-09,2019,6,9,6,160,23,1,0,1,1,90,0.45,1,80000,2,0,0,Summer,80000.0,80000.0,64206.28571428572,58800.333333333336
2019-06-10,2019,6,10,0,161,24,0,0,1,1,82,0.45,0,55746,2,0,0,Summer,80000.0,57615.0,63939.28571428572,58576.0
2019-06-11,2019,6,11,1,162,24,0,0,1,1,81,0.45,0,51832,2,0,0,Summer,55746.0,51120.0,64041.0,57932.7
2019-06-12,2019,6,12,2,163,24,0,0,1,1,88,0.45,0,55252,2,0,0,Summer,51832.0,59017.0,63503.142857142855,58342.86666666667
2019-06-13,2019,6,13,3,164,24,0,0,1,1,83,0.45,1,56270,2,0,0,Summer,55252.0,54394.0,63771.142857142855,58513.933333333334
2019-06-14,2019,6,14,4,165,24,0,0,1,1,81,0.45,1,74866,2,0,0,Summer,56270.0,67298.0,64852.28571428572,59626.26666666667
2019-06-15,2019,6,15,5,166,24,1,0,1,1,81,0.45,1,71658,2,0,0,Summer,74866.0,80000.0,63660.57142857143,60520.46666666667
2019-06-16,2019,6,16,6,167,24,1,0,1,1,91,0.45,0,80000,2,0,0,Summer,71658.0,80000.0,63660.57142857143,61221.4
2019-06-17,2019,6,17,0,168,25,0,0,1,1,82,0.45,1,68044,2,0,0,Summer,80000.0,55746.0,65417.42857142857,61073.933333333334
2019-06-18,2019,6,18,1,169,25,0,0,1,1,86,0.45,1,44810,2,0,0,Summer,68044.0,51832.0,64414.28571428572,60171.566666666666
2019-06-19,2019,6,19,2,170,25,0,0,1,1,86,0.45,1,63606,2,0,0,Summer,44810.0,55252.0,65607.71428571429,60680.066666666666
2019-06-20,2019,6,20,3,171,25,0,0,1,1,83,0.45,1,70555,2,0,0,Summer,63606.0,56270.0,67648.42857142857,61592.0
2019-06-21,2019,6,21,4,172,25,0,0,1,1,84,0.45,0,72295,2,0,0,Summer,70555.0,74866.0,67281.14285714286,62384.86666666667
2019-06-22,2019,6,22,5,173,25,1,0,1,1,82,0.45,0,73274,2,0,0,Summer,72295.0,71658.0,67512.0,62930.166666666664
2019-06-23,2019,6,23,6,174,25,1,0,1,1,82,0.45,1,80000,2,0,0,Summer,73274.0,80000.0,67512.0,63717.1
2019-06-24,2019,6,24,0,175,26,0,0,1,1,87,0.45,1,54523,2,0,0,Summer,80000.0,68044.0,65580.42857142857,63129.9
2019-06-25,2019,6,25,1,176,26,0,0,1,1,81,0.45,1,60373,2,0,0,Summer,54523.0,44810.0,67803.71428571429,63075.666666666664
2019-06-26,2019,6,26,2,177,26,0,0,1,1,87,0.45,1,68912,2,0,0,Summer,60373.0,63606.0,68561.71428571429,63715.23333333333
2019-06-27,2019,6,27,3,178,26,0,0,1,1,81,0.45,1,60052,2,0,0,Summer,68912.0,70555.0,67061.28571428571,64276.5
2019-06-28,2019,6,28,4,179,26,0,0,1,1,86,0.45,0,66989,2,0,0,Summer,60052.0,72295.0,66303.28571428571,64825.4
2019-06-29,2019,6,29,5,180,26,1,0,1,1,83,0.45,1,80000,2,0,0,Summer,66989.0,73274.0,67264.14285714286,65963.8
2019-06-30,2019,6,30,6,181,26,1,0,1,1,88,0.45,1,77402,2,0,1,Summer,80000.0,80000.0,66893.0,66530.1
2019-07-01,2019,7,1,0,182,27,0,0,1,1,88,0.5,1,80000,3,1,0,Summer,77402.0,54523.0,70532.57142857143,66530.1
2019-07-02,2019,7,2,1,183,27,0,0,1,1,93,0.5,0,80000,3,0,0,Summer,80000.0,60373.0,73336.42857142857,66530.1
2019-07-03,2019,7,3,2,184,27,0,0,1,1,84,0.5,0,80000,3,0,0,Summer,80000.0,68912.0,74920.42857142857,67276.26666666666
2019-07-04,2019,7,4,3,185,27,0,1,1,1,90,0.5,0,80000,3,0,0,Summer,80000.0,60052.0,77770.14285714286,68238.93333333333
2019-07-05,2019,7,5,4,186,27,0,0,1,1,87,0.5,0,80000,3,0,0,Summer,80000.0,66989.0,79628.85714285714,68938.36666666667
2019-07-06,2019,7,6,5,187,27,1,0,1,1,90,0.5,0,80000,3,0,0,Summer,80000.0,80000.0,79628.85714285714,69791.9
2019-07-07,2019,7,7,6,188,27,1,0,1,1,90,0.5,1,80000,3,0,0,Summer,80000.0,77402.0,80000.0,70215.3
2019-07-08,2019,7,8,0,189,28,0,0,1,1,88,0.5,0,61950,3,0,0,Summer,80000.0,80000.0,77421.42857142857,69613.63333333333
2019-07-09,2019,7,9,1,190,28,0,0,1,1,84,0.5,1,56911,3,0,0,Summer,61950.0,80000.0,74123.0,68844.0
2019-07-10,2019,7,10,2,191,28,0,0,1,1,90,0.5,1,56975,3,0,0,Summer,56911.0,80000.0,70833.71428571429,68884.96666666666
2019-07-11,2019,7,11,3,192,28,0,0,1,1,93,0.5,0,70954,3,0,0,Summer,56975.0,80000.0,69541.42857142857,69522.36666666667
2019-07-12,2019,7,12,4,193,28,0,0,1,1,88,0.5,1,72646,3,0,0,Summer,70954.0,80000.0,68490.85714285714,70102.16666666667
2019-07-13,2019,7,13,5,194,28,1,0,1,1,88,0.5,0,80000,3,0,0,Summer,72646.0,80000.0,68490.85714285714,70893.16666666667
2019-07-14,2019,7,14,6,195,28,1,0,1,1,90,0.5,1,80000,3,0,0,Summer,80000.0,80000.0,68490.85714285714,71064.3
2019-07-15,2019,7,15,0,196,29,0,0,1,1,83,0.5,0,66732,3,0,0,Summer,80000.0,61950.0,69174.0,70900.1
2019-07-16,2019,7,16,1,197,29,0,0,1,1,84,0.5,0,54837,3,0,0,Summer,66732.0,56911.0,68877.71428571429,70061.33333333333
2019-07-17,2019,7,17,2,198,29,0,0,1,1,91,0.5,0,59322,3,0,0,Summer,54837.0,56975.0,69213.0,69770.6
2019-07-18,2019,7,18,3,199,29,0,0,1,1,93,0.5,0,59399,3,0,0,Summer,59322.0,70954.0,67562.28571428571,70256.9
2019-07-19,2019,7,19,4,200,29,0,0,1,1,90,0.5,0,62460,3,0,0,Summer,59399.0,72646.0,66107.14285714286,70218.7
2019-07-20,2019,7,20,5,201,29,1,0,1,1,89,0.5,0,80000,3,0,0,Summer,62460.0,80000.0,66107.14285714286,70533.53333333334
2019-07-21,2019,7,21,6,202,29,1,0,1,1,89,0.5,1,80000,3,0,0,Summer,80000.0,80000.0,66107.14285714286,70790.36666666667
2019-07-22,2019,7,22,0,203,30,0,0,1,1,87,0.5,1,67633,3,0,0,Summer,80000.0,66732.0,66235.85714285714,70602.33333333333
2019-07-23,2019,7,23,1,204,30,0,0,1,1,84,0.5,0,61577,3,0,0,Summer,67633.0,54837.0,67198.71428571429,69988.23333333334
2019-07-24,2019,7,24,2,205,30,0,0,1,1,93,0.5,0,59245,3,0,0,Summer,61577.0,59322.0,67187.71428571429,70145.63333333333
2019-07-25,2019,7,25,3,206,30,0,0,1,1,88,0.5,0,63796,3,0,0,Summer,59245.0,59399.0,67815.85714285714,70259.73333333334
2019-07-26,2019,7,26,4,207,30,0,0,1,1,92,0.5,0,80000,3,0,0,Summer,63796.0,62460.0,70321.57142857143,70629.33333333333
2019-07-27,2019,7,27,5,208,30,1,0,1,1,85,0.5,0,80000,3,0,0,Summer,80000.0,80000.0,70321.57142857143,71294.26666666666
2019-07-28,2019,7,28,6,209,30,1,0,1,1,86,0.5,1,80000,3,0,0,Summer,80000.0,80000.0,70321.57142857143,71727.96666666666
2019-07-29,2019,7,29,0,210,31,0,0,1,1,92,0.5,1,59351,3,0,0,Summer,80000.0,67633.0,69138.42857142857,71039.66666666667
2019-07-30,2019,7,30,1,211,31,0,0,1,1,93,0.5,1,64489,3,0,0,Summer,59351.0,61577.0,69554.42857142857,70609.23333333334
2019-07-31,2019,7,31,2,212,31,0,0,1,1,84,0.5,1,59944,3,0,1,Summer,64489.0,59245.0,69654.28571428571,69940.7
2019-08-01,2019,8,1,3,213,31,0,0,1,1,84,0.55,0,57578,3,1,0,Summer,59944.0,63796.0,68766.0,69193.3
2019-08-02,2019,8,2,4,214,31,0,0,1,1,90,0.55,0,67963,3,0,0,Summer,57578.0,80000.0,67046.42857142857,68792.06666666667
2019-08-03,2019,8,3,5,215,31,1,0,1,1,90,0.55,0,68507,3,0,0,Summer,67963.0,80000.0,65404.57142857143,68408.96666666666
2019-08-04,2019,8,4,6,216,31,1,0,1,1,92,0.55,1,75313,3,0,0,Summer,68507.0,80000.0,64735.0,68252.73333333334
2019-08-05,2019,8,5,0,217,32,0,0,1,1,88,0.55,1,51312,3,0,0,Summer,75313.0,59351.0,63586.57142857143,67296.46666666666
2019-08-06,2019,8,6,1,218,32,0,0,1,1,87,0.55,1,49797,3,0,0,Summer,51312.0,64489.0,61487.71428571428,66289.7
2019-08-07,2019,8,7,2,219,32,0,0,1,1,90,0.55,1,60023,3,0,0,Summer,49797.0,59944.0,61499.0,66225.46666666666
2019-08-08,2019,8,8,3,220,32,0,0,1,1,86,0.55,1,52427,3,0,0,Summer,60023.0,57578.0,60763.142857142855,66076.0
2019-08-09,2019,8,9,4,221,32,0,0,1,1,93,0.55,1,56924,3,0,0,Summer,52427.0,67963.0,59186.142857142855,66074.3
2019-08-10,2019,8,10,5,222,32,1,0,1,1,86,0.55,1,57353,3,0,0,Summer,56924.0,68507.0,57592.71428571428,65620.93333333333
2019-08-11,2019,8,11,6,223,32,1,0,1,1,87,0.55,1,53998,3,0,0,Summer,57353.0,75313.0,54547.71428571428,64999.333333333336
2019-08-12,2019,8,12,0,224,33,0,0,1,1,83,0.55,0,42702,3,0,0,Summer,53998.0,51312.0,53317.71428571428,63756.066666666666
2019-08-13,2019,8,13,1,225,33,0,0,1,1,83,0.55,1,43632,3,0,0,Summer,42702.0,49797.0,52437.0,62543.8
2019-08-14,2019,8,14,2,226,33,0,0,1,1,84,0.55,1,49459,3,0,0,Summer,43632.0,60023.0,50927.857142857145,61968.03333333333
2019-08-15,2019,8,15,3,227,33,0,0,1,1,90,0.55,1,56076,3,0,0,Summer,49459.0,52427.0,51449.142857142855,62009.333333333336
2019-08-16,2019,8,16,4,228,33,0,0,1,1,89,0.55,1,66457,3,0,0,Summer,56076.0,56924.0,52811.0,62247.166666666664
2019-08-17,2019,8,17,5,229,33,1,0,1,1,92,0.55,0,80000,3,0,0,Summer,66457.0,57353.0,56046.28571428572,62933.86666666667
2019-08-18,2019,8,18,6,230,33,1,0,1,1,91,0.55,0,75221,3,0,0,Summer,80000.0,53998.0,59078.142857142855,63359.23333333333
2019-08-19,2019,8,19,0,231,34,0,0,1,1,87,0.55,1,63334,3,0,0,Summer,75221.0,42702.0,62025.57142857143,62803.7
2019-08-20,2019,8,20,1,232,34,0,0,1,1,84,0.55,0,52095,3,0,0,Summer,63334.0,43632.0,63234.57142857143,61873.53333333333
2019-08-21,2019,8,21,2,233,34,0,0,1,1,89,0.55,1,54671,3,0,0,Summer,52095.0,49459.0,63979.142857142855,61441.46666666667
