year,month,day,weekday,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,is_weekend,is_holiday,is_school_break,is_rainy,has_special_event,weekend_or_holiday,summer_weekend,holiday_multiplier,temperature,attendance_lag1,attendance_lag7,attendance_rolling_30,season_encoded,attendance
2017,12,21,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.1712931441814778,0.9852201067560606,False,False,False,False,True,0,0,1.0,7.9,48254.0,40756.0,55598.0,3,59407
2017,12,22,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.154308820664281,0.9880226656636976,False,False,False,False,True,0,0,1.0,1.9,59407.0,66404.0,55992.8,3,60860
2017,12,23,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.13727877211326517,0.9905324521322227,True,False,False,True,True,1,0,1.0,3.0,60860.0,68814.0,56632.26666666667,3,76059
2017,12,24,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.12020804489935275,0.9927487224577402,True,False,False,False,True,1,0,1.0,9.2,76059.0,34304.0,56408.63333333333,3,52182
2017,12,25,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.10310169744743544,0.9946708199115211,False,False,False,False,True,0,0,1.0,7.5,52182.0,67229.0,57422.666666666664,3,75768
2017,12,26,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.0859647987374467,0.9962981749346077,False,False,False,False,True,0,0,1.0,6.4,75768.0,58439.0,57203.6,3,45771
2017,12,27,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.06880242680232064,0.9976303053065857,False,False,False,False,True,0,0,1.0,7.1,45771.0,48254.0,56244.13333333333,3,44451
2017,12,28,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.05161966722325418,0.9986668162884759,False,False,False,False,True,0,0,1.0,8.0,44451.0,59407.0,56132.86666666667,3,54997
2017,12,29,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.034421611622745804,0.9994074007397048,False,False,False,False,True,0,0,1.0,5.4,54997.0,60860.0,56756.73333333333,3,67964
2017,12,30,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.01721335615583528,0.9998518392091162,True,False,False,False,True,1,0,1.0,4.7,67964.0,76059.0,56342.333333333336,3,59173
2017,12,31,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,6.432490598706546e-16,1.0,True,False,False,False,True,1,0,1.0,7.6,59173.0,52182.0,55846.73333333333,3,41565
2018,1,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.017213356155834685,0.9998518392091162,False,True,False,False,True,1,0,1.3,2.1,41565.0,75768.0,56869.96666666667,3,95986
2018,1,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.03442161162274574,0.9994074007397048,False,True,False,True,True,1,0,1.3,6.2,95986.0,45771.0,58506.5,3,98612
2018,1,3,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.051619667223253764,0.998666816288476,False,True,False,False,True,1,0,1.3,-0.1,98612.0,44451.0,60558.26666666667,3,109930
2018,1,4,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.06880242680231986,0.9976303053065857,False,False,False,False,True,0,0,1.0,8.1,109930.0,54997.0,60718.6,3,56376
2018,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.08596479873744647,0.9962981749346078,False,False,False,False,True,0,0,1.0,6.4,56376.0,67964.0,61537.566666666666,3,84400
2018,1,6,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.10310169744743485,0.9946708199115211,True,False,False,False,True,1,0,1.0,5.8,84400.0,59173.0,62551.2,3,88565
2018,1,7,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.1202080448993527,0.9927487224577402,True,False,False,True,True,1,0,1.0,7.9,88565.0,41565.0,62716.86666666667,3,66849
2018,1,8,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.13727877211326478,0.9905324521322229,False,False,False,False,True,0,0,1.0,10.0,66849.0,95986.0,63498.53333333333,3,78305
2018,1,9,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.15430882066428117,0.9880226656636976,False,False,False,False,True,0,0,1.0,8.0,78305.0,98612.0,64352.566666666666,3,62565
2018,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.1712931441814776,0.9852201067560606,False,False,False,False,True,0,0,1.0,-0.5,62565.0,109930.0,64545.0,3,68111
2018,1,11,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.1882267098432442,0.9821256058680006,False,False,False,False,True,0,0,1.0,1.2,68111.0,56376.0,65312.566666666666,3,75105
2018,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2051044998686192,0.9787400799669153,False,False,False,False,True,0,0,1.0,3.1,75105.0,84400.0,66124.8,3,76543
2018,1,13,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.22192151300416552,0.9750645322571948,True,False,False,False,True,1,0,1.0,5.1,76543.0,88565.0,66852.0,3,62572
2018,1,14,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.2386727660059501,0.9711000518829505,True,False,False,False,True,1,0,1.0,6.6,62572.0,66849.0,67102.33333333333,3,73914
2018,1,15,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.255353295116187,0.9668478136052775,False,False,False,True,True,0,0,1.0,2.8,73914.0,78305.0,67850.3,3,91253
2018,1,16,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.2719581575341055,0.9623090774541486,False,False,False,False,True,0,0,1.0,5.6,91253.0,62565.0,69407.86666666667,3,81031
2018,1,17,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.288482432880609,0.9574851883550393,False,False,False,False,True,0,0,1.0,2.7,81031.0,68111.0,68911.53333333334,3,52339
2018,1,18,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.30492122465628907,0.9523775757303974,False,False,False,False,True,0,0,1.0,3.2,52339.0,75105.0,69182.1,3,66556
2018,1,19,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3212696616923644,0.9469877530760753,False,False,False,False,True,0,0,1.0,0.8,66556.0,76543.0,69774.9,3,66038
2018,1,20,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3375228995941133,0.9413173175128471,True,False,True,False,True,1,1,1.0,2.2,66038.0,62572.0,70568.66666666667,3,83220
2018,1,21,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3536761221763716,0.9353679493131483,True,False,True,False,True,1,1,1.0,0.9,83220.0,73914.0,70915.83333333333,3,71275
2018,1,22,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3697245428906731,0.9291414114031743,False,False,True,False,True,0,0,1.0,2.1,71275.0,91253.0,71442.36666666667,3,91855
2018,1,23,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.38566340624360707,0.9226395488404876,False,False,True,False,True,0,0,1.0,8.2,91855.0,81031.0,71656.73333333334,3,58613
2018,1,24,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.401487989205973,0.9158642882672872,False,False,True,False,True,0,0,1.0,2.2,58613.0,52339.0,70717.13333333333,3,47580
2018,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.4171936026123168,0.9088176373395029,False,False,True,True,True,0,0,1.0,12.9,47580.0,66556.0,71456.7,3,67958
2018,1,26,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4327755925504312,0.901501684131884,False,False,True,True,True,0,0,1.0,6.5,67958.0,66038.0,72616.23333333334,3,79237
2018,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4482293417404106,0.893918596519257,True,False,True,False,True,1,1,1.0,5.6,79237.0,83220.0,73544.66666666667,3,82850
2018,1,28,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4635502709028509,0.886070621534138,True,False,True,True,True,1,1,1.0,2.4,82850.0,71275.0,73008.23333333334,3,51871
2018,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.47873384011578846,0.8779600847008882,False,False,True,True,True,0,0,1.0,7.1,51871.0,91855.0,72769.4,3,52008
2018,1,30,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4937755501599772,0.869589389346611,False,False,True,False,True,0,0,1.0,3.3,52008.0,58613.0,73842.1,3,73746
2018,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5086709438521044,0.8609610158889943,False,False,True,False,True,0,0,1.0,5.4,73746.0,47580.0,72685.9,3,61300
2018,2,1,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5234156073655503,0.8520775211013093,False,False,True,False,True,0,0,1.0,13.7,61300.0,67958.0,71806.83333333333,3,72240
2018,2,2,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5380051715382996,0.8429415373547828,False,False,True,False,True,0,0,1.0,5.7,72240.0,79237.0,71295.16666666667,3,94580
2018,2,3,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.5524353131676196,0.8335557718385699,True,False,True,False,True,1,1,1.0,9.4,94580.0,82850.0,72694.46666666666,3,98355
2018,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.5667017562911176,0.8239230057575542,True,False,True,False,True,1,1,1.0,3.9,98355.0,51871.0,72479.4,3,77948
2018,2,5,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.5808002734538009,0.8140460935082178,False,False,True,True,True,0,0,1.0,5.9,77948.0,52008.0,72669.03333333334,3,94254
2018,2,6,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.5947266869607634,0.8039279618328213,False,False,True,False,True,0,0,1.0,11.3,94254.0,73746.0,73130.93333333333,3,80706
2018,2,7,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.6084768701151261,0.7935716089521474,False,False,True,False,True,0,0,1.0,4.1,80706.0,61300.0,73071.0,3,76507
2018,2,8,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.6220467484408675,0.7829801036770629,False,False,True,False,True,0,0,1.0,11.4,76507.0,72240.0,73599.8,3,78429
2018,2,9,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6354323008901774,0.7721565844991642,False,False,True,False,True,0,0,1.0,8.1,78429.0,94580.0,74771.63333333333,3,103266
2018,2,10,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.6486295610349814,0.7611042586607747,True,True,True,False,True,1,1,1.8,4.3,103266.0,98355.0,77937.66666666667,3,170086
2018,2,11,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6616346182422783,0.7498264012045686,True,True,True,True,True,1,1,1.8,7.9,170086.0,77948.0,79479.93333333333,3,122811
2018,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.6744436188329455,0.7383263540031065,False,True,True,False,True,1,0,1.8,8.9,122811.0,94254.0,82001.23333333334,3,138211
2018,2,13,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6870527672236669,0.7266075247685656,False,True,True,False,True,1,0,1.8,7.9,138211.0,80706.0,84284.36666666667,3,142408
2018,2,14,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.6994583270516471,0.7146733860429609,False,True,True,False,True,1,0,1.8,1.3,142408.0,76507.0,86138.1,3,146865
2018,2,15,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7116566222817746,0.702527474169157,False,True,True,True,True,1,0,1.8,3.8,146865.0,78429.0,88214.66666666667,3,143328
2018,2,16,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7236440382959124,0.6901733882429719,False,True,False,False,False,1,0,1.8,5.3,143328.0,103266.0,90028.93333333333,3,106767
2018,2,17,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7354170229639855,0.6776147890466889,True,False,False,False,False,1,0,1.0,5.8,106767.0,170086.0,90975.06666666667,3,94940
2018,2,18,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.7469720876965552,0.6648553979642865,True,False,False,True,False,1,0,1.0,7.9,94940.0,122811.0,91349.3,3,77265
2018,2,19,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.7583058084785625,0.6518989958787126,False,False,False,True,False,0,0,1.0,6.5,77265.0,138211.0,91829.0,3,97611
2018,2,20,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7694148268839378,0.6387494220515272,False,False,False,False,False,0,0,1.0,2.0,97611.0,142408.0,92163.23333333334,3,81302
2018,2,21,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7802958510707755,0.6254105729852463,False,False,False,False,False,0,0,1.0,7.1,81302.0,146865.0,90944.7,3,55299
2018,2,22,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7909456567567772,0.6118864012687243,False,False,False,False,False,0,0,1.0,7.8,55299.0,143328.0,91463.03333333334,3,74163
2018,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8013610881746766,0.5981809144059164,False,False,False,True,False,0,0,1.0,7.7,74163.0,106767.0,92363.36666666667,3,74590
2018,2,24,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8115390590073611,0.5842981736283683,True,False,False,False,False,1,0,1.0,9.2,74590.0,94940.0,92684.3,3,77586
2018,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8214765533024142,0.5702422926917871,True,False,False,False,False,1,0,1.0,8.5,77586.0,77265.0,92927.53333333334,3,86534
2018,2,26,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8311706263658079,0.5560174366570446,False,False,False,True,False,0,0,1.0,7.4,86534.0,97611.0,92811.56666666667,3,79371
2018,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8406184056344782,0.5416278206559814,False,False,False,False,False,0,0,1.0,5.8,79371.0,81302.0,93659.4,3,77306
2018,2,28,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8498170915275278,0.5270777086423722,False,False,False,True,False,0,0,1.0,1.0,77306.0,55299.0,94390.23333333334,3,73933
2018,3,1,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8587639582758029,0.5123714121284237,False,False,False,True,False,0,0,1.0,11.3,73933.0,74163.0,93666.9,0,52046
2018,3,2,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8674563547295968,0.49751328890718066,False,False,False,True,False,0,0,1.0,10.6,52046.0,74590.0,93876.43333333333,0,67586
2018,3,3,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8758917051442429,0.48250774176121847,True,False,False,True,False,1,0,1.0,10.8,67586.0,77586.0,94190.86666666667,0,81673
2018,3,4,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8840675099433636,0.46735921715800227,True,False,False,True,False,1,0,1.0,6.2,81673.0,86534.0,93004.83333333333,0,58999
2018,3,5,0,1.0,6.123233995736766e-17,0.0,1.0,0.8919813464595485,0.45207220393230435,False,False,False,False,False,0,0,1.0,6.8,58999.0,79371.0,92262.7,0,76091
2018,3,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8996308696522433,0.43665123195606403,False,False,False,True,False,0,0,1.0,13.2,76091.0,77306.0,91341.6,0,50315
2018,3,7,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9070138128026359,0.4211008707960896,False,False,False,True,False,0,0,1.0,9.9,50315.0,73933.0,90084.8,0,56550
2018,3,8,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9141279881853337,0.40542572835999735,False,False,False,True,False,0,0,1.0,12.0,56550.0,52046.0,89354.06666666667,0,58784
2018,3,9,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9209712877166346,0.38963044953078796,False,False,False,False,False,0,0,1.0,10.1,58784.0,67586.0,88805.96666666666,0,60064
2018,3,10,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9275416835791966,0.37371971479046906,True,False,False,False,False,1,0,1.0,10.1,60064.0,81673.0,88613.23333333334,0,72647
2018,3,11,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9338372288229252,0.35769823883312546,True,False,False,False,False,1,0,1.0,12.8,72647.0,58999.0,87287.8,0,63503
2018,3,12,0,1.0,6.123233995736766e-17,0.0,1.0,0.9398560579418954,0.3415707691678556,False,False,False,False,False,0,0,1.0,8.5,63503.0,76091.0,83620.5,0,60067
2018,3,13,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9455963874271426,0.3253420847119801,False,False,False,False,False,0,0,1.0,10.3,60067.0,50315.0,81245.5,0,51561
2018,3,14,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,False,False,False,True,False,0,0,1.0,8.6,51561.0,56550.0,78340.86666666667,0,51072
2018,3,15,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9562348265919056,0.29260033563334836,False,False,False,False,False,0,0,1.0,8.7,51072.0,58784.0,75716.43333333333,0,63675
2018,3,16,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9611297838723007,0.27609697309746883,False,False,False,False,False,0,0,1.0,9.1,63675.0,60064.0,72984.3,0,64901
2018,3,17,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9657399376548549,0.2595117970697999,True,False,False,False,False,1,0,1.0,10.7,64901.0,72647.0,70354.33333333333,0,64429
2018,3,18,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.970063921851507,0.2428497220959356,True,False,False,True,False,1,0,1.0,8.6,64429.0,63503.0,68570.33333333333,0,53247
2018,3,19,0,1.0,6.123233995736766e-17,0.0,1.0,0.9741004551724205,0.22611568550828828,False,False,False,False,False,0,0,1.0,13.8,53247.0,60067.0,66811.2,0,42166
2018,3,20,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9778483415056568,0.20931464596304847,False,False,False,True,False,0,0,1.0,7.3,42166.0,51561.0,66233.36666666667,0,59930
2018,3,21,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9813064702716093,0.19245158197082998,False,False,False,False,False,0,0,1.0,9.4,59930.0,51072.0,64568.4,0,47662
2018,3,22,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9844738167520922,0.1755314904214282,False,False,False,False,False,0,0,1.0,8.7,47662.0,63675.0,63998.36666666667,0,64201
2018,3,23,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9873494423939864,0.15855938510313478,False,False,False,True,False,0,0,1.0,14.3,64201.0,64901.0,64587.96666666667,0,72987
2018,3,24,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.989932495087353,0.141540295217043,True,False,False,False,False,1,0,1.0,10.6,72987.0,64429.0,64828.03333333333,0,81365
2018,3,25,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9922222094179323,0.12447926388678915,True,False,False,True,False,1,0,1.0,13.1,81365.0,53247.0,64093.0,0,52539
2018,3,26,0,1.0,6.123233995736766e-17,0.0,1.0,0.994217906893952,0.10738134666416309,False,False,False,False,False,0,0,1.0,5.5,52539.0,42166.0,62902.333333333336,0,41866
2018,3,27,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.995918996147179,0.09025161003104117,False,False,False,False,False,0,0,1.0,10.8,41866.0,59930.0,62501.46666666667,0,74508
2018,3,28,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9973249731081555,0.07309512989807777,False,False,False,True,False,0,0,1.0,12.7,74508.0,47662.0,61905.26666666667,0,61485
2018,3,29,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9984354211555643,0.055916990100603484,False,False,False,True,False,0,0,1.0,10.2,61485.0,64201.0,61916.46666666667,0,77642
2018,3,30,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9992500112396835,0.03872228089217446,False,False,False,False,False,0,0,1.0,13.2,77642.0,72987.0,62214.066666666666,0,82861
2018,3,31,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9997685019798909,0.021516097436222254,True,False,False,True,False,1,0,1.0,8.4,82861.0,81365.0,62220.8,0,52248
2018,4,1,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9999907397361901,0.004303538296244289,True,False,False,True,False,1,0,1.0,19.2,52248.0,52539.0,62965.7,0,89933
2018,4,2,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9999166586547379,-0.01291029607500882,False,False,False,True,False,0,0,1.0,21.9,89933.0,41866.0,64243.7,0,120013
2018,4,3,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9995462806873573,-0.030120304846908114,False,False,False,False,False,0,0,1.0,13.9,120013.0,74508.0,66136.36666666667,0,115779
2018,4,4,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9988797155850336,-0.04732138832243185,False,False,False,False,False,0,0,1.0,13.7,115779.0,61485.0,66597.9,0,89937
2018,4,5,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9979171608653922,-0.06450844944931623,False,True,False,True,False,1,0,1.4,19.4,89937.0,77642.0,69563.26666666666,0,139276
2018,4,6,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9966589017541702,-0.08167639533042241,False,True,False,True,False,1,0,1.4,19.7,139276.0,82861.0,72817.6,0,154180
2018,4,7,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9951053111006976,-0.09882013873287143,True,True,False,True,False,1,0,1.4,13.4,154180.0,52248.0,74957.9,0,122993
2018,4,8,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9932568492674143,-0.11593459959550041,True,False,False,True,False,1,0,1.0,13.7,122993.0,89933.0,76085.36666666667,0,93888
2018,4,9,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9911140639934547,-0.1330147065341959,False,False,False,True,False,0,0,1.0,14.2,93888.0,120013.0,77586.9,0,117693
2018,4,10,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9886775902323405,-0.1500553983446526,False,False,False,False,False,0,0,1.0,11.0,117693.0,115779.0,79085.03333333334,0,108447
2018,4,11,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9859481499638304,-0.16705162550211924,False,False,False,True,False,0,0,1.0,12.2,108447.0,89937.0,80629.03333333334,0,106387
2018,4,12,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9829265519799822,-0.18399835165768005,False,False,False,True,False,0,0,1.0,12.0,106387.0,139276.0,82585.06666666667,0,110242
2018,4,13,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9796136916454901,-0.20089055513063506,False,False,False,True,False,0,0,1.0,12.7,110242.0,154180.0,85827.8,0,148354
2018,4,14,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9760105506323683,-0.21772323039653177,True,False,False,False,False,1,0,1.0,14.9,148354.0,122993.0,87581.4,0,116283
2018,4,15,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9721181966290613,-0.23449138957040985,True,False,False,False,False,1,0,1.0,15.7,116283.0,93888.0,89152.5,0,112034
2018,4,16,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9679377830240642,-0.25119006388481935,False,False,False,False,False,0,0,1.0,19.7,112034.0,117693.0,91232.16666666667,0,126819
2018,4,17,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9634705485641488,-0.2678143051621742,False,False,False,True,False,0,0,1.0,12.0,126819.0,108447.0,93222.76666666666,0,112965
2018,4,18,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9587178169872964,-0.2843591872810034,False,False,False,True,False,0,0,1.0,18.0,112965.0,106387.0,93802.46666666666,0,59557
2018,4,19,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9536809966304457,-0.30081980763566735,False,False,False,True,False,0,0,1.0,14.4,59557.0,110242.0,95646.6,0,115254
2018,4,20,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9483615800121715,-0.3171912885891061,False,False,False,True,False,0,0,1.0,14.9,115254.0,148354.0,97541.53333333334,0,104510
2018,4,21,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9427611433904207,-0.3334687789181868,True,False,False,False,False,1,0,1.0,17.0,104510.0,116283.0,99037.43333333333,0,109078
2018,4,22,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9368813462954315,-0.3496474552512284,True,False,False,False,False,1,0,1.0,11.6,109078.0,112034.0,100273.0,0,110054
2018,4,23,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9307239310379795,-0.36572252349726897,False,False,False,False,False,0,0,1.0,16.1,110054.0,126819.0,101064.3,0,105104
2018,4,24,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9242907221930934,-0.3816892202666588,False,False,False,False,False,0,0,1.0,15.5,105104.0,112965.0,102549.86666666667,0,97106
2018,4,25,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9175836260593937,-0.39754281428255595,False,False,False,True,False,0,0,1.0,16.5,97106.0,59557.0,104788.3,0,109019
2018,4,26,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9106046300942163,-0.4132786077829042,False,False,False,False,False,0,0,1.0,15.9,109019.0,115254.0,105458.96666666666,0,94628
2018,4,27,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9033558023246845,-0.4288919379124835,False,False,False,True,False,0,0,1.0,22.4,94628.0,104510.0,107308.63333333333,0,116975
2018,4,28,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.895839290734909,-0.4443781781046132,True,False,False,True,False,1,0,1.0,13.1,116975.0,109078.0,108337.4,0,108505
2018,4,29,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.8880573226294932,-0.45973273945210397,True,False,False,False,False,1,0,1.0,13.4,108505.0,110054.0,108863.73333333334,0,98651
2018,4,30,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.8800122039735357,-0.47495107206704995,False,False,False,True,False,0,0,1.0,13.1,98651.0,105104.0,110258.43333333333,0,94089
